"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL","2020-08-04","87.7","-1.56","5.86","Lamet, Dinelson",605131,659275,"strikeout","swinging_strike",,,,,"8","Austin Barnes strikes out swinging.","R","R","R","SD","LAD","S","2",,"0","2",2020,"0.73","0.21","0.16","2.05",,,,"1","3","Top",,,,,"642336",,,2.6327126049730945,-127.63871400201266,-3.402519452736007,7.329856256711585,29.74507327493354,-29.382480050355543,"3.3","1.5",,,,"86.5","2734","5.8",631069,659275,"642336","630105","594824","592518","665487","501659","663757","647304","54.68",,,"0","1","0","0",,"15","5","Slider","0","0","0","0","0","0","0","0","Standard","Standard","66","0.018","-0.103"
"SL","2020-08-04","78.7","4.16","2.81","Hill, Tim",608369,657612,"strikeout","called_strike",,,,,"6","Corey Seager called out on strikes.","R","L","L","SD","LAD","S","2",,"2","2",2020,"-0.06","0.42","0.47","2.50",,"641355",,"0","8","Top",,,,,"642336",,,-8.019923612098635,-114.1647844241509,5.542710121874518,1.0116128176526078,21.32271906732504,-29.819438484190428,"3.45","1.45",,,,"79.8","1970","7.2",631069,657612,"642336","630105","594824","592518","665487","501659","663757","647304","53.26",,,"0","1","0","0",,"58","8","Slider","2","3","3","2","3","2","3","2","Standard","Standard","150","0.041","-0.345"
"FF","2020-08-04","98.1","-1.32","6.13","Lamet, Dinelson",605131,659275,,"foul",,,,,"3","Austin Barnes strikes out swinging.","R","R","R","SD","LAD","S",,,"0","2",2020,"-0.44","1.51","0.69","3.32",,,,"1","3","Top",,,,,"642336",,,6.4199189498190865,-142.68422398690475,-5.550140193846351,-7.5190149147609135,34.277348208956006,-10.415503407646696,"3.3","1.5","258","79.5","28","97.3","2556","6",631069,659275,"642336","630105","594824","592518","665487","501659","663757","647304","54.54",,,,,,,,"15","4","4-Seam Fastball","0","0","0","0","0","0","0","0","Standard","Standard","205","0","0"
"FF","2020-08-04","91.2","4.12","2.8","Hill, Tim",608369,657612,,"foul",,,,,"3","Corey Seager called out on strikes.","R","L","L","SD","LAD","S",,,"2","2",2020,"1.56","0.25","0.54","3.13",,"641355",,"0","8","Top",,,,,"642336",,,-12.518183777254633,-132.03646383924254,6.353774504823599,20.91001730154554,27.730242007160697,-30.924739628824412,"3.55","1.63","198","68.8","45","92.3","2138","7.2",631069,657612,"642336","630105","594824","592518","665487","501659","663757","647304","53.33",,,,,,,,"58","7","4-Seam Fastball","2","3","3","2","3","2","3","2","Standard","Standard","93","0","0"
"SL","2020-08-04","87.8","-1.59","6.03","Lamet, Dinelson",605131,659275,,"foul",,,,,"14","Austin Barnes strikes out swinging.","R","R","R","SD","LAD","S",,,"0","2",2020,"0.89","0.2","1.38","2.24",,,,"1","3","Top",,,,,"642336",,,5.2885054550086625,-127.70209512381783,-3.3765338100292466,8.434045711135495,29.45699911396069,-29.431400411222654,"3.3","1.5","92","73.5","8","86.5","2809","5.8",631069,659275,"642336","630105","594824","592518","665487","501659","663757","647304","54.73",,,,,,,,"15","3","Slider","0","0","0","0","0","0","0","0","Standard","Standard","44","0","0"
"SI","2020-08-04","89.9","4.12","2.7","Hill, Tim",608369,657612,,"ball",,,,,"14","Corey Seager called out on strikes.","R","L","L","SD","LAD","B",,,"1","2",2020,"1.62","-0.17","1.85","2.36",,"641355",,"0","8","Top",,,,,"642336",,,-9.181259703247612,-130.40376560553523,5.643550541074731,20.407952639244172,27.358896714806857,-35.60100358372371,"3.41","1.4",,,,"91","1948","7.1",631069,657612,"642336","630105","594824","592518","665487","501659","663757","647304","53.38",,,,,,,,"58","6","Sinker","2","3","3","2","3","2","3","2","Standard","Standard","91","0","0.028"
"SL","2020-08-04","87.6","-1.28","6.01","Lamet, Dinelson",605131,659275,,"swinging_strike",,,,,"9","Austin Barnes strikes out swinging.","R","R","R","SD","LAD","S",,,"0","1",2020,"-0.31","0.46","0.60","1.49",,,,"1","3","Top",,,,,"642336",,,5.124698764420447,-127.3732322054094,-5.646328155415951,-4.46016804741638,28.919368694052466,-26.08872308185326,"3.3","1.5",,,,"86.7","2583","6",631069,659275,"642336","630105","594824","592518","665487","501659","663757","647304","54.51",,,,,,,,"15","2","Slider","0","0","0","0","0","0","0","0","Standard","Standard","174","0","-0.039"
"SI","2020-08-04","90.6","4.17","2.81","Hill, Tim",608369,657612,,"foul",,,,,"9","Corey Seager called out on strikes.","R","L","L","SD","LAD","S",,,"1","2",2020,"1.5","-0.45","0.28","1.77",,"641355",,"0","8","Top",,,,,"642336",,,-13.069574306798451,-131.06799916815794,4.524352819432563,20.243677964740016,31.039948981750225,-38.75881877507893,"3.55","1.63","2","72.2","-47","90.9","2093","7.1",631069,657612,"642336","630105","594824","592518","665487","501659","663757","647304","53.41",,,,,,,,"58","5","Sinker","2","3","3","2","3","2","3","2","Standard","Standard","96","0","0"
"FF","2020-08-04","97.6","-1.19","6.1","Lamet, Dinelson",605131,659275,,"called_strike",,,,,"14","Austin Barnes strikes out swinging.","R","R","R","SD","LAD","S",,,"0","0",2020,"-0.32","1.62","0.85","2.27",,,,"1","3","Top",,,,,"642336",,,6.18568383775053,-141.73174953990414,-8.435494403176927,-5.873179571703698,34.87713757624777,-8.572112087650984,"3.34","1.55",,,,"96.8","2536","6.1",631069,659275,"642336","630105","594824","592518","665487","501659","663757","647304","54.38",,,,,,,,"15","1","4-Seam Fastball","0","0","0","0","0","0","0","0","Standard","Standard","204","0","-0.026"
"SI","2020-08-04","96.7","-1.13","6.19","Lamet, Dinelson",571771,659275,"field_out","hit_into_play",,,,,"7","Enrique Hernandez grounds out, third baseman Manny Machado to first baseman Jake Cronenworth.","R","R","R","SD","LAD","X","5","ground_ball","1","0",2020,"-1.21","1.33","-0.47","1.89",,,,"0","3","Top",97.39,166.92,,,"642336",,,4.491641135886479,-140.56958154119724,-8.89214833849113,-16.994829330295897,32.13605641321072,-12.65230350738242,"3.32","1.51","6","96.4","-18","96.3","2414","6.1",631069,659275,"642336","630105","594824","592518","665487","501659","663757","647304","54.37","0.16","0.155","0","1","0","0","2","14","2","Sinker","0","0","0","0","0","0","0","0","Standard","Standard","200","0.025","-0.291"
"SL","2020-08-04","79.1","4.08","2.76","Hill, Tim",608369,657612,,"foul",,,,,"7","Corey Seager called out on strikes.","R","L","L","SD","LAD","S",,,"1","2",2020,"-0.17","0.21","-0.56","1.75",,"641355",,"0","8","Top",,,,,"642336",,,-9.921956755537842,-114.57812271437908,4.385691444261054,0.5371589629972551,22.98270057088486,-31.488458866320073,"3.55","1.63","238","89.8","49","79.7","1950","7.1",631069,657612,"642336","630105","594824","592518","665487","501659","663757","647304","53.38",,,,,,,,"58","4","Slider","2","3","3","2","3","2","3","2","Standard","Standard","201","0","0"
"FF","2020-08-04","95.9","-1.25","6.18","Lamet, Dinelson",571771,659275,,"ball",,,,,"14","Enrique Hernandez grounds out, third baseman Manny Machado to first baseman Jake Cronenworth.","R","R","R","SD","LAD","B",,,"0","0",2020,"-0.46","1.57","1.00","1.96",,,,"0","3","Top",,,,,"642336",,,6.955701134303033,-139.2692800110642,-9.066840168393687,-7.581369977486898,31.924146190334756,-9.820408326014894,"3.42","1.68",,,,"95.4","2563","6.2",631069,659275,"642336","630105","594824","592518","665487","501659","663757","647304","54.34",,,,,,,,"14","1","4-Seam Fastball","0","0","0","0","0","0","0","0","Standard","Standard","207","0","0.041"
"FF","2020-08-04","90.3","4.3","2.74","Hill, Tim",608369,657612,,"foul",,,,,"14","Corey Seager called out on strikes.","R","L","L","SD","LAD","S",,,"1","1",2020,"1.78","0.16","0.86","1.87",,"641355",,"0","8","Top",,,,,"642336",,,-12.501996315523321,-130.7719765263746,3.592634245664229,23.136653518071476,28.793224198424415,-31.45842307457386,"3.55","1.63","2","99.8","-39","91","2102","7.1",631069,657612,"642336","630105","594824","592518","665487","501659","663757","647304","53.4",,,,,,,,"58","3","4-Seam Fastball","2","3","3","2","3","2","3","2","Standard","Standard","91","0","-0.107"
"FF","2020-08-04","88.7","4.05","2.8","Hill, Tim",608369,657612,,"foul_tip",,,,,"2","Corey Seager called out on strikes.","R","L","L","SD","LAD","S",,,"1","0",2020,"1.56","0.23","0.23","3.15",,"641355",,"0","8","Top",,,,,"642336",,,-12.757816564799775,-128.19614300355522,6.688746842406479,19.90665002688176,28.72617350853883,-31.576306429165047,"3.55","1.63",,,,"89.4","2045","7.3",631069,657612,"642336","630105","594824","592518","665487","501659","663757","647304","53.25",,,,,,,,"58","2","4-Seam Fastball","2","3","3","2","3","2","3","2","Standard","Standard","87","0","-0.088"
"SI","2020-08-04","97.4","-1.19","6.21","Lamet, Dinelson",621458,659275,"field_out","hit_into_play",,,,,"4","Edwin Rios lines out sharply to third baseman Manny Machado.","R","L","R","SD","LAD","X","5","line_drive","1","0",2020,"-1.19","1.24","-0.50","2.66",,,,"2","2","Top",169.41,111.3,,,"642336",,,4.555041357062679,-141.54522308205208,-6.7700174512015865,-17.000575897244133,34.5798257034827,-14.1948936885165,"3.49","1.6","233","109.2","13","96.7","2398","6.1",631069,659275,"642336","630105","594824","592518","665487","501659","663757","647304","54.38","0.807","0.865","0","1","0","0","5","10","2","Sinker","0","0","0","0","0","0","0","0","Infield shift","Strategic","202","0.01","-0.129"
"FF","2020-08-04","96.2","-1.21","6.17","Lamet, Dinelson",621458,659275,,"ball",,,,,"12","Edwin Rios lines out sharply to third baseman Manny Machado.","R","L","R","SD","LAD","B",,,"0","0",2020,"-0.24","1.61","1.37","4.39",,,,"2","2","Top",,,,,"642336",,,7.327155561995583,-139.82439402718794,-2.689440995987656,-4.923919578295238,35.214715518199704,-10.833693664854142,"3.6","1.68",,,,"95.2","2514","6",631069,659275,"642336","630105","594824","592518","665487","501659","663757","647304","54.47",,,,,,,,"10","1","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Strategic","199","0","0.018"
"FF","2020-08-04","88.8","4.06","2.88","Hill, Tim",608369,657612,,"ball",,,,,"1","Corey Seager called out on strikes.","R","L","L","SD","LAD","B",,,"0","0",2020,"1.67","0.26","-0.55","3.54",,,"641355","0","8","Top",,,,,"642336",,,-14.893741977922462,-128.127596988369,7.345629701621455,21.48031886701154,26.707127233473763,-31.275740980420924,"3.47","1.53",,,,"89.4","2118","7.1",631069,657612,"642336","630105","594824","592518","665487","501659","663757","647304","53.39",,,,,,,,"58","1","4-Seam Fastball","2","3","3","2","3","2","3","2","Standard","Standard","89","-0.03","0.039"
"SI","2020-08-04","89.3","4.17","2.92","Hill, Tim",641355,657612,"single","hit_into_play",,,,,"6","Cody Bellinger singles on a ground ball to right fielder Josh Naylor.","R","L","L","SD","LAD","X","9","ground_ball","2","0",2020,"1.79","-0.14","0.29","2.35",,,,"0","8","Top",188.11,110.94,,,"642336",,,-13.517121477217463,-129.19002630373532,5.077392503302853,22.936559891846475,27.22681262663494,-35.16089647133328,"3.55","1.63","102","89.3","7","90.3","2047","7.2",631069,657612,"642336","630105","594824","592518","665487","501659","663757","647304","53.25","0.52","0.497","0.9","1","1","0","4","57","3","Sinker","2","3","3","2","3","2","3","2","Standard","Standard","99","-0.033","0.297"
"FF","2020-08-04","97.2","-1.39","6.23","Lamet, Dinelson",607461,659275,"field_out","hit_into_play",,,,,"6","Matt Beaty grounds out softly, second baseman Greg Garcia to first baseman Jake Cronenworth.","R","L","R","SD","LAD","X","4","ground_ball","0","1",2020,"-0.71","1.43","0.51","2.77",,,,"1","2","Top",142.47,159.8,,,"642336",,,6.686884401472079,-141.33599825875618,-6.97928381621663,-11.049413711679673,32.74623049350401,-11.587520518619225,"3.37","1.53","4","72.8","-35","96.6","2559","6",631069,659275,"642336","630105","594824","592518","665487","501659","663757","647304","54.47","0.06","0.054","0","1","0","0","2","9","2","4-Seam Fastball","0","0","0","0","0","0","0","0","Strategic","Strategic","203","0.017","-0.142"
"SL","2020-08-04","86.8","-1.51","6.12","Lamet, Dinelson",607461,659275,,"called_strike",,,,,"9","Matt Beaty grounds out softly, second baseman Greg Garcia to first baseman Jake Cronenworth.","R","L","R","SD","LAD","S",,,"0","0",2020,"-0.23","0.35","0.38","2.20",,,,"1","2","Top",,,,,"642336",,,4.95415889285912,-126.11299379660441,-3.7410947478916086,-3.6794560239687755,31.43440457304819,-27.774208334004236,"3.68","1.8",,,,"85.3","2765","5.9",631069,659275,"642336","630105","594824","592518","665487","501659","663757","647304","54.6",,,,,,,,"9","1","Slider","0","0","0","0","0","0","0","0","Standard","Strategic","105","0","-0.026"
"FF","2020-08-04","89.9","4.23","3.01","Hill, Tim",641355,657612,,"ball",,,,,"12","Cody Bellinger singles on a ground ball to right fielder Josh Naylor.","R","L","L","SD","LAD","B",,,"1","0",2020,"1.73","0.71","0.69","4.19",,,,"0","8","Top",,,,,"642336",,,-12.599796027990104,-129.95121491367442,7.637327639249315,22.325451775321906,29.105024299141675,-26.291509595696603,"4.02","1.94",,,,"90.6","2119","7.2",631069,657612,"642336","630105","594824","592518","665487","501659","663757","647304","53.29",,,,,,,,"57","2","4-Seam Fastball","2","3","3","2","3","2","3","2","Standard","Standard","98","0","0.06"
"SI","2020-08-04","96.7","-1.23","6.2","Lamet, Dinelson",608369,659275,"field_out","hit_into_play",,,,,"9","Corey Seager grounds out to first baseman Jake Cronenworth.","R","L","R","SD","LAD","X","3","ground_ball","2","1",2020,"-0.96","1.46","0.60","1.53",,,,"0","2","Top",163.9,161.04,,,"642336",,,7.0082991661123115,-140.36524153921025,-10.124931954607764,-14.35753493058152,33.28646046409697,-10.737712986424402,"3.55","1.63","50","92.4","2","95.8","2448","6",631069,659275,"642336","630105","594824","592518","665487","501659","663757","647304","54.47","0.367","0.336","0","1","0","0","2","8","4","Sinker","0","0","0","0","0","0","0","0","Strategic","4th outfielder","208","0.023","-0.291"
"SI","2020-08-04","89.7","4.27","2.95","Hill, Tim",641355,657612,,"ball",,,,,"14","Cody Bellinger singles on a ground ball to right fielder Josh Naylor.","R","L","L","SD","LAD","B",,,"0","0",2020,"1.47","-0.56","1.31","2.96",,,,"0","8","Top",,,,,"642336",,,-10.544769074804991,-129.94330045705615,7.3889005543101,18.87560277406161,28.24574209813577,-40.42558003125351,"4.09","1.92",,,,"90.5","2076","7.1",631069,657612,"642336","630105","594824","592518","665487","501659","663757","647304","53.39",,,,,,,,"57","1","Sinker","2","3","3","2","3","2","3","2","Standard","Standard","97","0","0.041"
"FF","2020-08-04","91.3","4.4","2.95","Hill, Tim",457759,657612,"strikeout","foul_tip",,,,,"12","Justin Turner strikes out on a foul tip.","R","R","L","SD","LAD","S","2",,"1","2",2020,"1.62","0.5","0.45","3.71","572041",,"571970","2","7","Top",,,,,"642336",,,-13.546987925181595,-131.9279972629473,6.933063856350731,21.933062681965044,29.809395508217957,-28.361999115465522,"3.32","1.51",,,,"91.7","2278","7.1",631069,657612,"642336","630105","594824","592518","665487","501659","663757","647304","53.44",,,"0","1","0","0",,"52","4","4-Seam Fastball","2","3","3","2","3","2","3","2","Standard","Standard","93","0.054","-0.405"
"SL","2020-08-04","85.0","-1.71","6.12","Lamet, Dinelson",608369,659275,,"ball",,,,,"11","Corey Seager grounds out to first baseman Jake Cronenworth.","R","L","R","SD","LAD","B",,,"1","1",2020,"0.55","-0.02","-1.23","3.30",,,,"0","2","Top",,,,,"642336",,,0.043401443911013554,-123.7062685607496,-0.20762069855237275,5.552087038251924,27.15599670509727,-32.532935222939116,"3.43","1.46",,,,"84","2753","5.8",631069,659275,"642336","630105","594824","592518","665487","501659","663757","647304","54.68",,,,,,,,"8","3","Slider","0","0","0","0","0","0","0","0","Strategic","4th outfielder","63","0","0.051"
"SI","2020-08-04","95.6","-1.78","6.05","Johnson, Pierce",457759,572955,"strikeout","swinging_strike",,,,,"12","Justin Turner strikes out swinging.","R","R","R","SD","LAD","S","2",,"0","2",2020,"-0.78","1.46","1.27","3.50",,,"571970","0","9","Top",,,,,"642336",,,9.700012257749812,-138.80665854292042,-4.313055871971081,-12.243506329455297,31.06531740831537,-12.538706221329363,"3.32","1.51",,,,"94.6","2223","5.8",631069,572955,"642336","630105","594824","592518","665487","501659","663757","647304","54.68",,,"0","1","0","0",,"69","4","Sinker","2","5","5","2","5","2","5","2","Standard","Standard","217","0.005","-0.264"
"CU","2020-08-04","83.3","-1.95","6.04","Johnson, Pierce",457759,572955,,"foul",,,,,"5","Justin Turner strikes out swinging.","R","R","R","SD","LAD","S",,,"0","2",2020,"1.43","0.12","0.13","2.61",,,"571970","0","9","Top",,,,,"642336",,,1.9666924113841455,-121.38214318615393,-1.6603411384710067,13.69968036617276,24.499029150012213,-30.881035557771995,"3.32","1.51",,,,"82.4","2878","5.6",631069,572955,"642336","630105","594824","592518","665487","501659","663757","647304","54.85",,,,,,,,"69","3","Curveball","2","5","5","2","5","2","5","2","Standard","Standard","43","0","0"
"SI","2020-08-04","90.1","4.19","2.87","Hill, Tim",457759,657612,,"foul",,,,,"2","Justin Turner strikes out on a foul tip.","R","R","L","SD","LAD","S",,,"1","1",2020,"1.46","-0.26","0.13","3.07","572041",,"571970","2","7","Top",,,,,"642336",,,-13.308075262892928,-130.17240295572302,7.270375748616306,19.588822918248376,29.886825558771697,-37.17864615812946,"3.32","1.51",,,,"90.5","2049","7.2",631069,657612,"642336","630105","594824","592518","665487","501659","663757","647304","53.34",,,,,,,,"52","3","Sinker","2","3","3","2","3","2","3","2","Standard","Standard","99","0","-0.136"
"SL","2020-08-04","86.0","-1.58","6.1","Lamet, Dinelson",608369,659275,,"swinging_strike",,,,,"1","Corey Seager grounds out to first baseman Jake Cronenworth.","R","L","R","SD","LAD","S",,,"1","0",2020,"-0.06","0.34","-0.31","3.07",,,,"0","2","Top",,,,,"642336",,,3.1253762781310286,-125.1928785208671,-1.5432845486308848,-1.3782377957347032,28.64129798192655,-28.530856317667553,"3.55","1.63",,,,"84.9","2673","5.9",631069,659275,"642336","630105","594824","592518","665487","501659","663757","647304","54.65",,,,,,,,"8","2","Slider","0","0","0","0","0","0","0","0","Strategic","4th outfielder","88","0","-0.05"
"CU","2020-08-04","83.0","-1.88","6.13","Johnson, Pierce",457759,572955,,"swinging_strike",,,,,"2","Justin Turner strikes out swinging.","R","R","R","SD","LAD","S",,,"0","1",2020,"1.31","-0.51","0.15","2.97",,,"571970","0","9","Top",,,,,"642336",,,2.08007815147355,-120.86124540036283,0.2149804741585135,12.368553696288789,24.001164240013534,-37.388268978000596,"3.32","1.51",,,,"82.2","2953","5.8",631069,572955,"642336","630105","594824","592518","665487","501659","663757","647304","54.74",,,,,,,,"69","2","Curveball","2","5","5","2","5","2","5","2","Standard","Standard","44","0","-0.067"
"SI","2020-08-04","96.3","-1.38","6.19","Lamet, Dinelson",608369,659275,,"ball",,,,,"13","Corey Seager grounds out to first baseman Jake Cronenworth.","R","L","R","SD","LAD","B",,,"0","0",2020,"-1.17","1.33","-0.55","0.82",,,,"0","2","Top",,,,,"642336",,,4.848883099533734,-139.7804727392916,-11.613864092660148,-16.488124613791875,32.34900316951026,-12.272923243371043,"3.58","1.55",,,,"95.7","2282","6.2",631069,659275,"642336","630105","594824","592518","665487","501659","663757","647304","54.35",,,,,,,,"8","1","Sinker","0","0","0","0","0","0","0","0","Strategic","4th outfielder","206","0","0.041"
